gene,stratum,perc_id_hp,block,layer,n_layers,representation,condition,gen_bp,n_samples,v_norm,q_loo,alpha_own,aa_id_to_target,nt_id_to_target,indel_bp,indel_events,n_stop_codons,premature_stop,temperature,top_k,n_voting_species,pct_diagnostic_correct,n_diagnostic_scorable,pct_private_bp_correct,n_private_bp_scorable
ENSG00000100629,0,59.3236,1037,blocks.27,1,cds_mean,add_own,1000,5,"{""27"": 5.631}","{""27"": 5.5568}","{""27"": 0.9868}",11.844,40.712,58.4,29.6,5.8,1.0,,,19.0,42.5,264.0,43.0,80.0
ENSG00000100629,0,59.3236,1037,blocks.27,1,cds_mean,random_a1.0,1000,5,"{""27"": 5.631}","{""27"": 5.5568}","{""27"": 0.9868}",13.504,41.12,62.8,33.4,6.2,1.0,,,19.0,41.590909090909086,264.0,43.75,80.0
ENSG00000128881,1,71.2219,2606,none,0,cds_mean,unsteered,1000,5,"{""27"": 5.6227}","{""27"": 8.8562}","{""27"": 1.5751}",11.694,41.124,65.6,33.0,19.2,1.0,,,18.0,37.56410256410256,156.0,37.35294117647059,68.0
ENSG00000128881,1,71.2219,2606,blocks.27,1,cds_mean,add_a1.0,1000,5,"{""27"": 5.6227}","{""27"": 8.8562}","{""27"": 1.5751}",11.582,41.338,66.4,31.8,13.0,1.0,,,18.0,41.53846153846154,156.0,39.11764705882353,68.0
ENSG00000128881,1,71.2219,2606,blocks.27,1,cds_mean,add_own,1000,5,"{""27"": 5.6227}","{""27"": 8.8562}","{""27"": 1.5751}",10.098,37.026,44.4,21.2,2.0,0.6,,,18.0,42.69230769230769,156.0,42.05882352941177,68.0
ENSG00000128881,1,71.2219,2606,blocks.27,1,cds_mean,random_a1.0,1000,5,"{""27"": 5.6227}","{""27"": 8.8562}","{""27"": 1.5751}",10.29,38.072,47.6,23.8,17.6,1.0,,,18.0,33.205128205128204,156.0,34.11764705882353,68.0
ENSG00000198774,2,77.2414,6471,none,0,cds_mean,unsteered,1000,5,"{""27"": 5.6294}","{""27"": 6.1806}","{""27"": 1.0979}",64.882,71.976,18.4,7.6,9.2,0.2,,,20.0,21.287128712871286,202.0,11.95121951219512,82.0
ENSG00000198774,2,77.2414,6471,blocks.27,1,cds_mean,add_a1.0,1000,5,"{""27"": 5.6294}","{""27"": 6.1806}","{""27"": 1.0979}",46.088,58.564,36.0,14.8,2.0,0.2,,,20.0,32.47524752475248,202.0,25.365853658536587,82.0
ENSG00000198774,2,77.2414,6471,blocks.27,1,cds_mean,add_own,1000,5,"{""27"": 5.6294}","{""27"": 6.1806}","{""27"": 1.0979}",20.212,43.402,57.2,27.4,0.2,0.2,,,20.0,38.91089108910892,202.0,39.75609756097561,82.0
ENSG00000198774,2,77.2414,6471,blocks.27,1,cds_mean,random_a1.0,1000,5,"{""27"": 5.6294}","{""27"": 6.1806}","{""27"": 1.0979}",51.428,64.81,33.2,15.2,2.8,0.2,,,20.0,27.02970297029703,202.0,21.21951219512195,82.0
ENSG00000034677,3,86.5155,1999,none,0,cds_mean,unsteered,1000,5,"{""27"": 5.6305}","{""27"": 5.7473}","{""27"": 1.0207}",14.128,44.1,66.0,34.8,10.6,0.8,,,20.0,34.39999999999999,150.0,30.985915492957748,71.0
ENSG00000034677,3,86.5155,1999,blocks.27,1,cds_mean,add_a1.0,1000,5,"{""27"": 5.6305}","{""27"": 5.7473}","{""27"": 1.0207}",15.244,44.03,77.6,34.8,10.2,0.8,,,20.0,40.66666666666666,150.0,40.84507042253521,71.0
ENSG00000034677,3,86.5155,1999,blocks.27,1,cds_mean,add_own,1000,5,"{""27"": 5.6305}","{""27"": 5.7473}","{""27"": 1.0207}",15.422,43.77,63.2,33.6,4.2,0.4,,,20.0,44.8,150.0,47.04225352112676,71.0
ENSG00000034677,3,86.5155,1999,blocks.27,1,cds_mean,random_a1.0,1000,5,"{""27"": 5.6305}","{""27"": 5.7473}","{""27"": 1.0207}",31.042,51.636,45.6,24.4,2.8,0.2,,,20.0,34.666666666666664,150.0,35.492957746478865,71.0
ENSG00000115216,4,94.0187,6072,none,0,cds_mean,unsteered,1000,5,"{""27"": 5.6314}","{""27"": 5.4073}","{""27"": 0.9602}",12.612,42.592,68.8,34.2,6.6,0.6,,,21.0,43.42105263157895,152.0,39.71014492753624,69.0
ENSG00000115216,4,94.0187,6072,blocks.27,1,cds_mean,add_a1.0,1000,5,"{""27"": 5.6314}","{""27"": 5.4073}","{""27"": 0.9602}",10.42,42.05,62.0,30.4,3.4,0.8,,,21.0,48.026315789473685,152.0,43.18840579710145,69.0
ENSG00000115216,4,94.0187,6072,blocks.27,1,cds_mean,add_own,1000,5,"{""27"": 5.6314}","{""27"": 5.4073}","{""27"": 0.9602}",11.614,42.968,62.8,32.0,1.4,0.4,,,21.0,48.6842105263158,152.0,44.63768115942029,69.0
ENSG00000115216,4,94.0187,6072,blocks.27,1,cds_mean,random_a1.0,1000,5,"{""27"": 5.6314}","{""27"": 5.4073}","{""27"": 0.9602}",10.314,43.198,62.8,34.0,2.4,0.6,,,21.0,45.92105263157895,152.0,43.47826086956522,69.0
ENSG00000204923,0,58.7097,6580,none,0,cds_mean,unsteered,318,6,"{""27"": 5.6389}","{""27"": 2.3921}","{""27"": 0.4242}",32.48500000000001,53.48500000000001,14.0,6.833333333333333,3.1666666666666665,0.8333333333333334,,,18.0,30.735930735930737,77.0,33.333333333333336,25.0
ENSG00000204923,0,58.7097,6580,blocks.27,1,cds_mean,add_a1.0,318,6,"{""27"": 5.6389}","{""27"": 2.3921}","{""27"": 0.4242}",20.621666666666663,46.86166666666667,18.0,9.166666666666666,1.0,0.1666666666666666,,,18.0,40.909090909090914,77.0,32.0,25.0
ENSG00000204923,0,58.7097,6580,blocks.27,1,cds_mean,add_own,318,6,"{""27"": 5.6389}","{""27"": 2.3921}","{""27"": 0.4242}",36.678333333333335,54.9,10.0,5.5,3.6666666666666665,1.0,,,18.0,30.952380952380956,77.0,28.666666666666668,25.0
ENSG00000204923,0,58.7097,6580,blocks.27,1,cds_mean,random_a1.0,318,6,"{""27"": 5.6389}","{""27"": 2.3921}","{""27"": 0.4242}",27.62333333333333,51.115,13.333333333333334,7.833333333333333,2.333333333333333,0.6666666666666666,,,18.0,36.36363636363637,77.0,36.0,25.0
ENSG00000122068,1,67.9245,2280,none,0,cds_mean,unsteered,780,5,"{""27"": 5.6358}","{""27"": 3.6526}","{""27"": 0.6481}",12.116,43.812,57.6,24.6,4.2,0.6,,,20.0,40.71428571428571,168.0,38.21428571428572,56.0
ENSG00000122068,1,67.9245,2280,blocks.27,1,cds_mean,add_a1.0,780,5,"{""27"": 5.6358}","{""27"": 3.6526}","{""27"": 0.6481}",12.372,43.754000000000005,60.8,29.2,4.0,0.6,,,20.0,44.523809523809526,168.0,48.21428571428571,56.0
ENSG00000122068,1,67.9245,2280,blocks.27,1,cds_mean,add_own,780,5,"{""27"": 5.6358}","{""27"": 3.6526}","{""27"": 0.6481}",11.856,43.67,56.4,29.6,2.2,0.4,,,20.0,42.5,168.0,42.5,56.0
ENSG00000122068,1,67.9245,2280,blocks.27,1,cds_mean,random_a1.0,780,5,"{""27"": 5.6358}","{""27"": 3.6526}","{""27"": 0.6481}",11.74,43.866,58.4,27.0,3.2,0.6,,,20.0,44.40476190476191,168.0,41.42857142857143,56.0
ENSG00000146215,2,75.9804,3720,none,0,cds_mean,unsteered,534,5,"{""27"": 5.6309}","{""27"": 5.6002}","{""27"": 0.9946}",29.54,49.568,33.2,13.6,1.8,0.8,,,13.0,36.88888888888889,135.0,32.27272727272727,44.0
ENSG00000146215,2,75.9804,3720,blocks.27,1,cds_mean,add_a1.0,534,5,"{""27"": 5.6309}","{""27"": 5.6002}","{""27"": 0.9946}",14.16,44.056,26.8,14.4,1.0,0.6,,,13.0,43.25925925925926,135.0,39.54545454545455,44.0
ENSG00000146215,2,75.9804,3720,blocks.27,1,cds_mean,add_own,534,5,"{""27"": 5.6309}","{""27"": 5.6002}","{""27"": 0.9946}",21.3,46.024,30.8,14.2,0.4,0.4,,,13.0,41.33333333333333,135.0,38.18181818181818,44.0
ENSG00000146215,2,75.9804,3720,blocks.27,1,cds_mean,random_a1.0,534,5,"{""27"": 5.6309}","{""27"": 5.6002}","{""27"": 0.9946}",25.858,48.598,20.0,10.4,2.2,0.8,,,13.0,37.92592592592593,135.0,35.45454545454545,44.0
ENSG00000144644,3,82.3417,3633,none,0,cds_mean,unsteered,1000,5,"{""27"": 5.6297}","{""27"": 6.0829}","{""27"": 1.0805}",13.89,44.188,61.2,32.6,13.2,0.8,,,19.0,41.566265060240966,166.0,41.30434782608695,46.0
ENSG00000144644,3,82.3417,3633,blocks.27,1,cds_mean,add_a1.0,1000,5,"{""27"": 5.6297}","{""27"": 6.0829}","{""27"": 1.0805}",11.936,42.016,57.2,28.2,12.0,0.8,,,19.0,41.68674698795181,166.0,41.30434782608695,46.0
ENSG00000144644,3,82.3417,3633,blocks.27,1,cds_mean,add_own,1000,5,"{""27"": 5.6297}","{""27"": 6.0829}","{""27"": 1.0805}",13.057999999999998,43.182,71.2,34.0,4.0,0.6,,,19.0,43.85542168674699,166.0,37.826086956521735,46.0
ENSG00000144644,3,82.3417,3633,blocks.27,1,cds_mean,random_a1.0,1000,5,"{""27"": 5.6297}","{""27"": 6.0829}","{""27"": 1.0805}",12.204,43.466,67.6,33.8,21.6,1.0,,,19.0,44.69879518072289,166.0,45.65217391304348,46.0
ENSG00000100412,4,93.0769,1007,none,0,cds_mean,unsteered,1000,5,"{""27"": 5.6319}","{""27"": 5.1864}","{""27"": 0.9209}",12.446,42.4,61.6,29.6,13.2,0.6,,,17.0,43.09677419354839,155.0,38.431372549019606,51.0
ENSG00000100412,4,93.0769,1007,blocks.27,1,cds_mean,add_a1.0,1000,5,"{""27"": 5.6319}","{""27"": 5.1864}","{""27"": 0.9209}",14.828,45.916,66.4,31.0,3.4,0.8,,,17.0,46.193548387096776,155.0,42.74509803921569,51.0
ENSG00000100412,4,93.0769,1007,blocks.27,1,cds_mean,add_own,1000,5,"{""27"": 5.6319}","{""27"": 5.1864}","{""27"": 0.9209}",12.87,42.314,53.2,24.6,2.4,0.8,,,17.0,45.80645161290322,155.0,41.5686274509804,51.0
ENSG00000100412,4,93.0769,1007,blocks.27,1,cds_mean,random_a1.0,1000,5,"{""27"": 5.6319}","{""27"": 5.1864}","{""27"": 0.9209}",13.552,43.884,68.8,32.6,5.8,1.0,,,17.0,45.80645161290322,155.0,47.84313725490196,51.0
ENSG00000168874,0,56.6978,5150,none,0,cds_mean,unsteered,957,5,"{""27"": 5.6312}","{""27"": 5.4601}","{""27"": 0.9696}",12.592,44.632,52.0,28.2,1.4,0.4,,,17.0,42.19780219780221,273.0,39.42857142857143,35.0
ENSG00000168874,0,56.6978,5150,blocks.27,1,cds_mean,add_a1.0,957,5,"{""27"": 5.6312}","{""27"": 5.4601}","{""27"": 0.9696}",14.978,45.566,57.6,29.6,1.0,0.6,,,17.0,46.520146520146525,273.0,42.285714285714285,35.0
ENSG00000168874,0,56.6978,5150,blocks.27,1,cds_mean,add_own,957,5,"{""27"": 5.6312}","{""27"": 5.4601}","{""27"": 0.9696}",12.084,45.394,63.2,29.0,2.0,0.6,,,17.0,46.22710622710623,273.0,42.85714285714285,35.0
ENSG00000168874,0,56.6978,5150,blocks.27,1,cds_mean,random_a1.0,957,5,"{""27"": 5.6312}","{""27"": 5.4601}","{""27"": 0.9696}",14.528,45.19,56.0,28.6,1.2,0.6,,,17.0,43.003663003663,273.0,34.857142857142854,35.0
ENSG00000100239,1,69.5516,1619,none,0,cds_mean,unsteered,1000,5,"{""27"": 5.6297}","{""27"": 6.0853}","{""27"": 1.0809}",75.032,73.674,4.0,2.4,0.0,0.0,,,22.0,29.787234042553187,188.0,18.18181818181818,44.0
ENSG00000100239,1,69.5516,1619,blocks.27,1,cds_mean,add_a1.0,1000,5,"{""27"": 5.6297}","{""27"": 6.0853}","{""27"": 1.0809}",40.994,57.43000000000001,38.8,18.4,5.2,0.6,,,22.0,39.8936170212766,188.0,33.63636363636364,44.0
ENSG00000100239,1,69.5516,1619,blocks.27,1,cds_mean,add_own,1000,5,"{""27"": 5.6297}","{""27"": 6.0853}","{""27"": 1.0809}",64.03,69.338,10.4,4.2,0.0,0.0,,,22.0,35.31914893617021,188.0,22.72727272727273,44.0
ENSG00000100239,1,69.5516,1619,blocks.27,1,cds_mean,random_a1.0,1000,5,"{""27"": 5.6297}","{""27"": 6.0853}","{""27"": 1.0809}",61.492,67.082,15.2,10.2,4.0,0.2,,,22.0,30.53191489361702,188.0,23.63636363636364,44.0
ENSG00000187796,2,73.5075,6195,none,0,cds_mean,unsteered,1000,5,"{""27"": 5.6355}","{""27"": 3.7656}","{""27"": 0.6682}",11.35,44.496,68.4,32.2,2.6,1.0,,,19.0,38.33333333333333,192.0,38.490566037735846,53.0
ENSG00000187796,2,73.5075,6195,blocks.27,1,cds_mean,add_a1.0,1000,5,"{""27"": 5.6355}","{""27"": 3.7656}","{""27"": 0.6682}",9.306,41.84,51.2,25.6,3.4,0.6,,,19.0,31.354166666666664,192.0,25.283018867924525,53.0
ENSG00000187796,2,73.5075,6195,blocks.27,1,cds_mean,add_own,1000,5,"{""27"": 5.6355}","{""27"": 3.7656}","{""27"": 0.6682}",11.11,42.514,61.2,28.0,1.8,1.0,,,19.0,34.47916666666667,192.0,34.33962264150943,53.0
ENSG00000187796,2,73.5075,6195,blocks.27,1,cds_mean,random_a1.0,1000,5,"{""27"": 5.6355}","{""27"": 3.7656}","{""27"": 0.6682}",10.418,39.866,50.4,28.8,6.0,0.8,,,19.0,39.37499999999999,192.0,39.24528301886792,53.0
ENSG00000164961,3,84.8145,4779,none,0,cds_mean,unsteered,1000,5,"{""27"": 5.6243}","{""27"": 8.2301}","{""27"": 1.4633}",16.362000000000002,43.528,64.0,31.6,6.4,0.4,,,20.0,38.34146341463415,205.0,38.33333333333333,60.0
ENSG00000164961,3,84.8145,4779,blocks.27,1,cds_mean,add_a1.0,1000,5,"{""27"": 5.6243}","{""27"": 8.2301}","{""27"": 1.4633}",16.444,44.308,74.4,33.0,3.2,0.6,,,20.0,44.19512195121951,205.0,45.0,60.0
ENSG00000164961,3,84.8145,4779,blocks.27,1,cds_mean,add_own,1000,5,"{""27"": 5.6243}","{""27"": 8.2301}","{""27"": 1.4633}",16.334,44.808,60.0,29.6,0.4,0.2,,,20.0,49.073170731707314,205.0,50.0,60.0
ENSG00000164961,3,84.8145,4779,blocks.27,1,cds_mean,random_a1.0,1000,5,"{""27"": 5.6243}","{""27"": 8.2301}","{""27"": 1.4633}",15.76,44.68,60.8,33.6,4.2,0.2,,,20.0,37.5609756097561,205.0,34.333333333333336,60.0
ENSG00000147677,4,92.8977,3789,none,0,cds_mean,unsteered,885,5,"{""27"": 5.6316}","{""27"": 5.3164}","{""27"": 0.944}",66.47,68.396,21.2,10.4,8.2,0.4,,,16.0,29.68253968253968,126.0,18.571428571428573,28.0
ENSG00000147677,4,92.8977,3789,blocks.27,1,cds_mean,add_a1.0,885,5,"{""27"": 5.6316}","{""27"": 5.3164}","{""27"": 0.944}",27.856,49.136,40.0,21.2,2.8,0.4,,,16.0,42.22222222222221,126.0,40.71428571428571,28.0
ENSG00000147677,4,92.8977,3789,blocks.27,1,cds_mean,add_own,885,5,"{""27"": 5.6316}","{""27"": 5.3164}","{""27"": 0.944}",65.432,67.292,22.8,10.0,4.4,0.2,,,16.0,35.87301587301587,126.0,22.857142857142858,28.0
ENSG00000147677,4,92.8977,3789,blocks.27,1,cds_mean,random_a1.0,885,5,"{""27"": 5.6316}","{""27"": 5.3164}","{""27"": 0.944}",82.598,76.316,12.8,5.0,6.0,0.2,,,16.0,30.63492063492064,126.0,18.571428571428573,28.0
ENSG00000115568,0,50.6624,1942,none,0,cds_mean,unsteered,1000,5,"{""27"": 5.6272}","{""27"": 7.0708}","{""27"": 1.2565}",13.124,45.946000000000005,69.6,34.2,2.2,0.8,,,6.0,47.74566473988439,519.0,49.21348314606742,89.0
ENSG00000115568,0,50.6624,1942,blocks.27,1,cds_mean,add_a1.0,1000,5,"{""27"": 5.6272}","{""27"": 7.0708}","{""27"": 1.2565}",17.344,48.338,62.8,31.2,3.0,0.8,,,6.0,49.09441233140655,519.0,53.932584269662925,89.0
ENSG00000115568,0,50.6624,1942,blocks.27,1,cds_mean,add_own,1000,5,"{""27"": 5.6272}","{""27"": 7.0708}","{""27"": 1.2565}",18.032,49.938,59.2,29.2,1.4,0.4,,,6.0,51.71483622350674,519.0,57.97752808988764,89.0
ENSG00000115568,0,50.6624,1942,blocks.27,1,cds_mean,random_a1.0,1000,5,"{""27"": 5.6272}","{""27"": 7.0708}","{""27"": 1.2565}",16.14,46.048,64.0,31.6,6.6,1.0,,,6.0,47.2447013487476,519.0,48.08988764044944,89.0
ENSG00000106624,1,66.753,1437,none,0,cds_mean,unsteered,1000,5,"{""27"": 5.6339}","{""27"": 4.3919}","{""27"": 0.7796}",19.518,47.702,66.0,27.2,2.0,0.8,,,16.0,42.98136645962733,322.0,33.84615384615385,26.0
ENSG00000106624,1,66.753,1437,blocks.27,1,cds_mean,add_a1.0,1000,5,"{""27"": 5.6339}","{""27"": 4.3919}","{""27"": 0.7796}",18.194,45.02,57.2,26.8,0.4,0.4,,,16.0,42.11180124223603,322.0,28.46153846153846,26.0
ENSG00000106624,1,66.753,1437,blocks.27,1,cds_mean,add_own,1000,5,"{""27"": 5.6339}","{""27"": 4.3919}","{""27"": 0.7796}",17.684,46.05,71.2,25.8,1.2,0.4,,,16.0,41.24223602484472,322.0,30.769230769230766,26.0
ENSG00000106624,1,66.753,1437,blocks.27,1,cds_mean,random_a1.0,1000,5,"{""27"": 5.6339}","{""27"": 4.3919}","{""27"": 0.7796}",21.618,47.728,58.8,26.2,0.6,0.4,,,16.0,43.602484472049696,322.0,36.15384615384615,26.0
ENSG00000108423,2,78.3664,1528,none,0,cds_mean,unsteered,1000,5,"{""27"": 5.6303}","{""27"": 5.8161}","{""27"": 1.033}",15.892,46.628,76.0,37.2,13.2,0.6,,,22.0,41.57635467980296,203.0,40.8,50.0
ENSG00000108423,2,78.3664,1528,blocks.27,1,cds_mean,add_a1.0,1000,5,"{""27"": 5.6303}","{""27"": 5.8161}","{""27"": 1.033}",26.65,49.414,46.0,25.0,6.0,0.4,,,22.0,40.19704433497537,203.0,38.8,50.0
ENSG00000108423,2,78.3664,1528,blocks.27,1,cds_mean,add_own,1000,5,"{""27"": 5.6303}","{""27"": 5.8161}","{""27"": 1.033}",16.195999999999998,46.168,69.6,35.4,21.6,1.0,,,22.0,43.64532019704434,203.0,39.6,50.0
ENSG00000108423,2,78.3664,1528,blocks.27,1,cds_mean,random_a1.0,1000,5,"{""27"": 5.6303}","{""27"": 5.8161}","{""27"": 1.033}",15.38,45.616,72.0,33.4,20.6,0.8,,,22.0,40.88669950738917,203.0,38.0,50.0
ENSG00000188647,3,82.5871,6229,none,0,cds_mean,unsteered,1000,5,"{""27"": 5.6307}","{""27"": 5.6559}","{""27"": 1.0045}",32.706,53.714,53.6,24.2,8.2,0.8,,,15.0,38.89400921658986,217.0,35.15151515151515,99.0
ENSG00000188647,3,82.5871,6229,blocks.27,1,cds_mean,add_a1.0,1000,5,"{""27"": 5.6307}","{""27"": 5.6559}","{""27"": 1.0045}",23.318,45.054,56.0,24.2,0.6,0.4,,,15.0,39.1705069124424,217.0,39.19191919191919,99.0
ENSG00000188647,3,82.5871,6229,blocks.27,1,cds_mean,add_own,1000,5,"{""27"": 5.6307}","{""27"": 5.6559}","{""27"": 1.0045}",19.524,43.702,52.8,25.6,0.2,0.2,,,15.0,38.156682027649765,217.0,38.18181818181818,99.0
ENSG00000188647,3,82.5871,6229,blocks.27,1,cds_mean,random_a1.0,1000,5,"{""27"": 5.6307}","{""27"": 5.6559}","{""27"": 1.0045}",24.078,47.92,62.0,26.2,3.4,0.4,,,15.0,40.64516129032258,217.0,41.41414141414141,99.0
ENSG00000115268,4,100.0,1915,none,0,cds_mean,unsteered,348,10,"{""27"": 5.6405}","{""27"": 1.7666}","{""27"": 0.3132}",18.461,45.716,18.4,8.5,0.1,0.1,,,13.0,35.609756097560975,41.0,33.84615384615385,13.0
ENSG00000115268,4,100.0,1915,blocks.27,1,cds_mean,add_a1.0,348,10,"{""27"": 5.6405}","{""27"": 1.7666}","{""27"": 0.3132}",17.304,46.334,19.6,9.0,0.9,0.6,,,13.0,32.6829268292683,41.0,31.538461538461537,13.0
ENSG00000115268,4,100.0,1915,blocks.27,1,cds_mean,add_own,348,10,"{""27"": 5.6405}","{""27"": 1.7666}","{""27"": 0.3132}",18.701,47.092,24.2,8.8,0.3,0.2,,,13.0,35.36585365853659,41.0,37.69230769230769,13.0
ENSG00000115268,4,100.0,1915,blocks.27,1,cds_mean,random_a1.0,348,10,"{""27"": 5.6405}","{""27"": 1.7666}","{""27"": 0.3132}",19.689,47.044,20.8,8.7,0.1,0.1,,,13.0,32.68292682926829,41.0,30.0,13.0
ENSG00000213563,0,62.963,6650,none,0,cds_mean,unsteered,510,5,"{""27"": 5.6301}","{""27"": 5.8966}","{""27"": 1.0473}",14.076,46.538,33.6,17.0,0.6,0.4,,,15.0,50.943396226415096,106.0,53.777777777777786,45.0
ENSG00000213563,0,62.963,6650,blocks.27,1,cds_mean,add_a1.0,510,5,"{""27"": 5.6301}","{""27"": 5.8966}","{""27"": 1.0473}",13.554000000000002,47.774,34.0,17.2,0.8,0.4,,,15.0,51.886792452830186,106.0,51.55555555555556,45.0
ENSG00000213563,0,62.963,6650,blocks.27,1,cds_mean,add_own,510,5,"{""27"": 5.6301}","{""27"": 5.8966}","{""27"": 1.0473}",11.738,47.364,28.0,15.2,0.6,0.6,,,15.0,47.16981132075472,106.0,52.0,45.0
ENSG00000213563,0,62.963,6650,blocks.27,1,cds_mean,random_a1.0,510,5,"{""27"": 5.6301}","{""27"": 5.8966}","{""27"": 1.0473}",10.302,44.806,26.0,13.8,2.0,0.6,,,15.0,45.66037735849057,106.0,44.88888888888889,45.0
ENSG00000255072,1,67.6056,6848,none,0,cds_mean,unsteered,126,11,"{""27"": 5.6339}","{""27"": 4.3951}","{""27"": 0.7801}",60.82454545454545,61.99363636363636,1.6363636363636365,0.7272727272727273,0.8181818181818182,0.0,,,7.0,14.685314685314689,39.0,7.177033492822966,19.0
ENSG00000255072,1,67.6056,6848,blocks.27,1,cds_mean,add_a1.0,126,11,"{""27"": 5.6339}","{""27"": 4.3951}","{""27"": 0.7801}",63.63818181818181,67.44,0.5454545454545454,0.2727272727272727,0.9090909090909092,0.0,,,7.0,24.941724941724942,39.0,9.569377990430622,19.0
ENSG00000255072,1,67.6056,6848,blocks.27,1,cds_mean,add_own,126,11,"{""27"": 5.6339}","{""27"": 4.3951}","{""27"": 0.7801}",63.85545454545454,66.02636363636363,0.3636363636363636,0.2727272727272727,0.9090909090909092,0.0,,,7.0,18.64801864801865,39.0,7.177033492822966,19.0
ENSG00000255072,1,67.6056,6848,blocks.27,1,cds_mean,random_a1.0,126,11,"{""27"": 5.6339}","{""27"": 4.3951}","{""27"": 0.7801}",58.87636363636364,62.46909090909091,1.2727272727272727,0.8181818181818182,0.8181818181818182,0.0,,,7.0,14.21911421911422,39.0,7.177033492822966,19.0
ENSG00000115942,2,75.7366,1963,none,0,cds_mean,unsteered,1000,5,"{""27"": 5.6259}","{""27"": 7.5815}","{""27"": 1.3476}",13.128,41.986,60.4,30.4,17.6,0.8,,,21.0,36.0573476702509,279.0,29.761904761904766,84.0
ENSG00000115942,2,75.7366,1963,blocks.27,1,cds_mean,add_a1.0,1000,5,"{""27"": 5.6259}","{""27"": 7.5815}","{""27"": 1.3476}",13.356,43.154,75.2,33.6,12.4,0.8,,,21.0,40.14336917562724,279.0,39.761904761904766,84.0
ENSG00000115942,2,75.7366,1963,blocks.27,1,cds_mean,add_own,1000,5,"{""27"": 5.6259}","{""27"": 7.5815}","{""27"": 1.3476}",13.204,41.794,54.4,29.4,3.0,0.4,,,21.0,42.58064516129032,279.0,42.85714285714285,84.0
ENSG00000115942,2,75.7366,1963,blocks.27,1,cds_mean,random_a1.0,1000,5,"{""27"": 5.6259}","{""27"": 7.5815}","{""27"": 1.3476}",11.38,39.916,57.6,29.6,20.2,1.0,,,21.0,34.33691756272401,279.0,32.857142857142854,84.0
ENSG00000113734,3,85.9649,1833,none,0,cds_mean,unsteered,597,5,"{""27"": 5.6341}","{""27"": 4.3164}","{""27"": 0.7661}",23.264000000000003,47.074,37.2,17.4,2.4,0.6,,,16.0,39.03846153846153,104.0,31.03448275862069,29.0
ENSG00000113734,3,85.9649,1833,blocks.27,1,cds_mean,add_a1.0,597,5,"{""27"": 5.6341}","{""27"": 4.3164}","{""27"": 0.7661}",38.744,56.774,27.2,12.8,0.2,0.0,,,16.0,48.65384615384615,104.0,38.62068965517242,29.0
ENSG00000113734,3,85.9649,1833,blocks.27,1,cds_mean,add_own,597,5,"{""27"": 5.6341}","{""27"": 4.3164}","{""27"": 0.7661}",54.21600000000001,63.812,14.0,6.8,0.6,0.2,,,16.0,44.80769230769231,104.0,39.310344827586206,29.0
ENSG00000113734,3,85.9649,1833,blocks.27,1,cds_mean,random_a1.0,597,5,"{""27"": 5.6341}","{""27"": 4.3164}","{""27"": 0.7661}",35.656000000000006,52.998000000000005,22.4,11.4,1.0,0.4,,,16.0,33.26923076923077,104.0,31.034482758620687,29.0
ENSG00000120837,4,98.0676,2233,none,0,cds_mean,unsteered,531,6,"{""27"": 5.6291}","{""27"": 6.2796}","{""27"": 1.1156}",10.306666666666668,44.79666666666666,34.0,18.33333333333333,6.5,0.8333333333333334,,,16.0,40.931372549019606,68.0,47.22222222222222,18.0
ENSG00000120837,4,98.0676,2233,blocks.27,1,cds_mean,add_a1.0,531,6,"{""27"": 5.6291}","{""27"": 6.2796}","{""27"": 1.1156}",11.62,44.095,35.666666666666664,17.166666666666668,3.0,0.3333333333333333,,,16.0,41.91176470588236,68.0,36.11111111111111,18.0
ENSG00000120837,4,98.0676,2233,blocks.27,1,cds_mean,add_own,531,6,"{""27"": 5.6291}","{""27"": 6.2796}","{""27"": 1.1156}",13.293333333333337,45.373333333333335,51.66666666666666,22.0,0.0,0.0,,,16.0,43.13725490196078,68.0,40.74074074074074,18.0
ENSG00000120837,4,98.0676,2233,blocks.27,1,cds_mean,random_a1.0,531,6,"{""27"": 5.6291}","{""27"": 6.2796}","{""27"": 1.1156}",10.846666666666666,43.82833333333334,39.0,17.666666666666668,12.333333333333334,0.6666666666666666,,,16.0,41.421568627450974,68.0,37.96296296296296,18.0
ENSG00000134247,0,53.5836,2906,none,0,cds_mean,unsteered,1000,5,"{""27"": 5.6278}","{""27"": 6.8121}","{""27"": 1.2104}",27.644,53.242,56.8,25.2,0.2,0.2,,,16.0,40.6875,320.0,36.03448275862068,116.0
ENSG00000134247,0,53.5836,2906,blocks.27,1,cds_mean,add_a1.0,1000,5,"{""27"": 5.6278}","{""27"": 6.8121}","{""27"": 1.2104}",26.2,52.128,60.8,26.6,0.2,0.2,,,16.0,43.5,320.0,38.27586206896552,116.0
ENSG00000134247,0,53.5836,2906,blocks.27,1,cds_mean,add_own,1000,5,"{""27"": 5.6278}","{""27"": 6.8121}","{""27"": 1.2104}",22.994,49.38,53.2,26.8,1.6,0.6,,,16.0,45.0,320.0,41.72413793103448,116.0
ENSG00000134247,0,53.5836,2906,blocks.27,1,cds_mean,random_a1.0,1000,5,"{""27"": 5.6278}","{""27"": 6.8121}","{""27"": 1.2104}",36.024,56.618,48.8,22.2,0.8,0.6,,,16.0,36.6875,320.0,30.51724137931034,116.0
