gene,condition,site_set,n_samples,n_sites,n_voting_species,A_cov,A_all,L,C,K,excess,A_null,A_M,C_M,frac_M_eq_P,gc_up_A,gc_down_A,gc_neutral_A,gc_up_n,gc_down_n,gc_neutral_n
ENSG00000004534,add_a4.0,shared_not_private,5,110.0,19,43.42126573113455,42.54545454545455,81.84746952216729,53.20771718030928,98.0,8.138927161667539,35.28233856946701,20.75044220246998,25.96270638399965,11.13226061524098,65.91604010025063,9.498655913978494,32.523809523809526,56.4,31.2,20.2
ENSG00000004534,add_a4.0_L24,platy_not_human,5,174.0,19,45.02037914381385,44.02298850574713,83.2732115826928,53.864390966274286,97.70114942528735,12.984961323191374,32.03541782062247,19.306322776805786,23.49048601971635,6.943226719613124,51.90460729746444,33.887043189368775,37.69604086845466,98.4,42.6,29.0
ENSG00000004534,add_a4.0_L24,private,5,64.0,19,46.10265155330597,45.3125,82.47831205459445,55.68899371069182,98.125,14.178623787534002,31.924027765771967,16.2463984580259,19.859205260148656,0.0,50.75581395348837,30.666666666666668,42.777777777777786,42.4,11.6,8.8
ENSG00000004534,add_a4.0_L24,shared_not_private,5,110.0,19,44.37299581365883,43.27272727272727,83.73916678095836,52.84881063472445,97.45454545454544,9.749045968202545,34.623949845456295,21.101706538137503,25.6525689209128,11.0093915110667,52.6969696969697,35.086021505376344,35.36507936507937,56.0,31.0,20.2
ENSG00000004534,add_cone_removed_a1.0,platy_not_human,5,174.0,19,48.7171725209603,47.35632183908046,82.9669974616251,58.70132024509843,97.24137931034484,14.963000157631038,33.75417236332926,18.92194889814705,22.866490613456737,6.974078595737359,54.792950667828585,38.756367663344406,42.18226600985222,97.6,42.2,29.4
ENSG00000004534,add_cone_removed_a1.0,private,5,64.0,19,46.17613192818111,44.6875,81.8513368462139,56.30435318781601,96.5625,14.567633296108369,31.60849863207274,16.55044886807182,20.46565544456777,0.0,49.037152580828135,35.60606060606061,46.11111111111111,41.4,11.8,8.6
ENSG00000004534,add_cone_removed_a1.0,shared_not_private,5,110.0,19,50.13192525976867,48.909090909090914,83.60962531920035,60.07679851861678,97.63636363636364,11.25586648953126,38.87605877023741,20.3071180861694,24.32384644295335,10.988623079083316,59.0166324903167,39.93608639228773,40.47619047619048,56.2,30.4,20.8
ENSG00000004534,add_gc_removed_a1.0,platy_not_human,5,174.0,19,43.988309092752544,42.298850574712645,82.47229053140246,53.31632669768904,96.20689655172414,14.757012554319056,29.231296538433487,19.912413336389086,24.25345181216728,6.689426238817643,37.94531676775034,51.18242222893385,53.17569786535304,95.4,43.0,29.0
ENSG00000004534,add_gc_removed_a1.0,private,5,64.0,19,39.16325136612022,37.5,80.0631830601093,48.91282517929239,95.625,11.974962427523902,27.188288938596315,20.895150273224044,26.32383224003301,0.0,35.569265674767664,46.06060606060606,46.66666666666667,40.8,11.8,8.6
ENSG00000004534,add_gc_removed_a1.0,shared_not_private,5,110.0,19,46.70244350143274,45.090909090909086,83.8349941969584,55.61011782068596,96.54545454545456,13.80884718786442,32.893596313568324,19.367865864595093,23.203751021702217,10.54272812642854,39.55365639178946,53.18413978494624,55.95238095238095,54.6,31.2,20.4
ENSG00000004534,add_gc_removed_a1.0_L24,platy_not_human,5,174.0,19,43.93584173727287,42.41379310344828,81.44668968407572,53.7767327616037,96.55172413793105,14.290569350598952,29.645272386673916,18.53143937770099,22.93841337186661,6.782191219417764,33.26557287065954,62.3784355179704,51.12807881773399,95.0,43.6,29.4
ENSG00000004534,add_gc_removed_a1.0_L24,private,5,64.0,19,39.83905410624247,38.75,79.60867461619239,49.60069872703178,96.875,12.802130277419275,27.036923828823188,20.998561535056886,26.79695612017187,0.0,32.69081666162002,55.0,51.94444444444444,41.2,12.0,8.8
ENSG00000004534,add_gc_removed_a1.0_L24,shared_not_private,5,110.0,19,46.24539493165078,44.54545454545455,82.48217067682188,55.83491221422256,96.36363636363636,13.00766770878044,33.23772722287033,17.123060310527855,21.003536693191865,10.750248712685964,33.56989272083612,65.16129032258064,50.71428571428571,53.8,31.6,20.6
ENSG00000004534,add_own,platy_not_human,5,174.0,19,42.3275689562218,41.03448275862068,80.58740241279607,52.4921861050928,97.01149425287358,11.938515197122404,30.3890537590994,20.499585665680968,25.470619950379422,6.869080912666343,42.8360526119327,42.622067854626,40.553366174055824,96.4,43.2,29.2
ENSG00000004534,add_own,private,5,64.0,19,42.16077828981055,41.25,80.49667178699437,52.454835449364325,97.8125,13.147736693243605,29.013041596566943,17.26574500768049,21.686086647788777,0.0,42.42497906706642,41.66666666666667,41.66666666666667,42.0,12.0,8.6
ENSG00000004534,add_own,shared_not_private,5,110.0,19,42.39036369294289,40.90909090909091,80.63651196635445,52.57326656334452,96.54545454545456,8.37479815157831,34.01556554136458,22.42557060195973,27.94815720542156,10.918977258773,43.12169312169313,42.96236559139785,39.76190476190476,54.4,31.2,20.6
ENSG00000004534,add_own_L24,platy_not_human,5,174.0,19,41.86322247260365,40.45977011494253,79.42349322027908,52.74096911568252,96.66666666666669,12.49762160078318,29.36560087182048,20.818941634375733,26.301230280922383,6.896299474869428,42.69012424845306,42.54978354978355,37.94088669950739,96.6,42.8,28.8
ENSG00000004534,add_own_L24,private,5,64.0,19,42.239099608015366,40.3125,77.12182763581282,54.85809778456837,95.625,12.927477716632918,29.311621891382448,21.90392343153863,30.02043544690604,0.0,41.9103800340329,43.333333333333336,42.53968253968255,41.0,11.6,8.6
ENSG00000004534,add_own_L24,shared_not_private,5,110.0,19,41.62420533277172,40.54545454545455,80.69994813904064,51.430176520131546,97.27272727272728,8.966401909662405,32.65780342310931,20.227372430780605,25.204207336890995,10.838657475428477,43.13989519252677,42.333333333333336,36.35338345864662,55.6,31.2,20.2
ENSG00000004534,cross_gene_a1.0,platy_not_human,5,174.0,19,41.3901844395917,40.11494252873563,80.06232822131389,51.6847222690041,96.89655172413794,12.589833707323267,28.80035073226843,23.14372863325565,28.984063170061106,6.760040003633788,39.64512319953206,47.794847428993776,37.81609195402299,96.8,42.2,29.6
ENSG00000004534,cross_gene_a1.0,private,5,64.0,19,38.67089723250485,37.1875,81.8430661529551,47.18699593044765,96.25,11.25224247503024,27.41865475747461,18.78656627466781,23.18633000369959,0.0,37.19795802609189,46.81818181818182,34.44444444444444,41.4,11.6,8.6
ENSG00000004534,cross_gene_a1.0,shared_not_private,5,110.0,19,42.97279204791108,41.81818181818182,79.05180352279629,54.285245176975785,97.27272727272728,11.68698520921544,31.285806838695635,25.62840834133375,32.73126835275173,10.651462607026,41.464110533623945,48.34543010752688,39.04761904761905,55.4,30.6,21.0
ENSG00000004534,panel_other_k5,platy_not_human,5,174.0,19,41.70477234375088,40.689655172413794,80.10458394822017,52.142205450048166,97.58620689655172,12.124241914962475,29.580530428788403,23.54153308473564,29.47293274013186,6.948105927677824,41.37430155475269,46.84300668135042,35.142857142857146,97.6,42.6,29.6
ENSG00000004534,panel_other_k5,private,5,64.0,19,40.39913374128075,39.375,79.80358087179874,50.51818479900321,97.5,11.425938700097625,28.97319504118313,22.746510202882494,28.638874680306905,0.0,39.70542635658914,47.57575757575758,33.61111111111111,41.8,11.8,8.8
ENSG00000004534,panel_other_k5,shared_not_private,5,110.0,19,42.494965450680105,41.45454545454545,80.28579800293768,53.00423801005197,97.63636363636364,11.40845401112668,31.086511439553423,23.99907064808891,30.15225601272113,10.984267216583088,42.64855320118478,46.75491286614757,35.66666666666667,55.8,30.8,20.8
ENSG00000004534,panel_same_k5,platy_not_human,5,174.0,19,41.222777502638834,39.54022988505747,78.21656209667478,52.366615638595455,95.97701149425288,10.962834483259018,30.25994301937982,23.71282840961071,30.989591699577563,6.829234373114521,39.32309127797849,43.67098584909135,43.74384236453202,96.4,42.2,28.4
ENSG00000004534,panel_same_k5,private,5,64.0,19,36.49349886261573,35.3125,80.18920030554087,45.06861932393848,96.5625,7.004946502368503,29.48855236024723,21.096337706596827,27.36957723127936,0.0,35.77235772357724,39.84848484848485,35.15873015873016,41.8,11.6,8.4
ENSG00000004534,panel_same_k5,shared_not_private,5,110.0,19,43.99553551712077,42.0,77.02938359840432,56.88110614236375,95.63636363636364,11.121627380639037,32.87390813648174,25.263827220926643,33.34052853200926,10.849593504509638,41.99931169643186,45.18247126436781,47.05263157894736,54.6,30.6,20.0
ENSG00000004534,random_a0.5,platy_not_human,5,174.0,19,39.24870562306751,37.58620689655172,78.18515399154461,50.47340573656364,95.97701149425288,11.51760509481117,27.731100528256334,24.44978937926565,31.54565859092175,6.8341243149335416,34.27548838939016,49.32980972515857,41.142857142857146,96.0,41.8,29.2
ENSG00000004534,random_a0.5,private,5,64.0,19,37.160031225605,35.625,75.87067395264117,49.13516366917421,95.9375,12.593078435428165,24.566952790176835,25.73250065053344,34.18561212438734,0.0,33.62678916847947,49.121212121212125,38.61111111111111,41.2,11.4,8.8
ENSG00000004534,random_a0.5,shared_not_private,5,110.0,19,40.49506713953984,38.72727272727273,79.5471316009512,51.18715685823561,96.0,8.970041848033855,31.52502529150599,23.69168282893417,30.10106557622844,10.808321662895194,34.88301705282838,49.32142857142857,42.32581453634085,54.8,30.4,20.4
ENSG00000004534,random_a1.0,platy_not_human,5,174.0,19,35.85121939682131,35.05747126436781,77.35756198497943,46.05425695947743,97.93103448275863,9.782676809025396,26.06854258779591,24.04885263014841,31.175798024297517,6.806698547299062,27.189224721441214,54.21775898520084,37.53530377668309,97.8,43.2,29.4
ENSG00000004534,random_a1.0,private,5,64.0,19,33.42338709677419,32.8125,75.15255376344086,43.987031408308,98.125,9.576492628861578,23.84689446791261,26.774193548387096,36.06808510638298,0.0,27.85025524673852,51.66666666666666,35.23809523809524,42.2,12.0,8.6
ENSG00000004534,random_a1.0,shared_not_private,5,110.0,19,37.24379408131445,36.36363636363636,78.64472371588894,47.14044936628578,97.81818181818184,8.394430622992562,28.84936345832188,22.480529708429906,28.61155895677756,10.773644505960377,26.6289840763525,55.22177419354839,38.66666666666667,55.6,31.2,20.8
ENSG00000004534,random_a1.0_L24,platy_not_human,5,174.0,19,42.843765449913874,40.80459770114943,80.84457763760005,52.82649611444699,95.28735632183908,11.464308439285231,31.37945701062864,21.31930915208263,26.47503663275028,7.11661930048264,42.67514057965779,42.98033654755152,43.1647509578544,95.6,41.8,28.4
ENSG00000004534,random_a1.0_L24,private,5,64.0,19,42.23978662503252,40.625,81.61462399167317,51.43061479911114,96.25,12.108501120968796,30.131285504063733,18.42653851157949,23.1889245059726,0.0,42.84309753396538,37.0,46.507936507936506,41.6,11.6,8.4
ENSG00000004534,random_a1.0_L24,shared_not_private,5,110.0,19,43.21089776637108,40.909090909090914,80.41558262840765,53.56726635539447,94.72727272727272,9.325716315199514,33.88518145117156,23.03709405550805,28.639653464807743,11.322307377086688,42.521975799036376,45.12198739340008,42.095238095238095,54.0,30.2,20.0
ENSG00000004534,random_a2.0,platy_not_human,5,174.0,19,40.31481367092749,38.96551724137932,78.01795392092927,51.682210178273166,96.7816091954023,10.51047179763527,29.804341873292223,23.76623368424279,30.530788566862547,7.011174386837513,37.97608820160367,52.15438560305265,30.666666666666668,95.8,43.0,29.6
ENSG00000004534,random_a2.0,private,5,64.0,19,37.31827820587076,36.25,76.50626820444377,48.93023389983877,97.1875,10.624433949481048,26.693844256389703,22.858811160635597,30.14533438016985,0.0,38.80821381303514,45.0,20.0,41.2,12.0,9.0
ENSG00000004534,random_a2.0,shared_not_private,5,110.0,19,42.11139707242895,40.54545454545455,78.94222091497049,53.19396639825946,96.54545454545456,9.420672679656075,32.69072439277288,24.24936259462556,30.94586917773709,11.123046031121245,37.34786967418547,54.91796440489433,35.48872180451128,54.6,31.0,20.6
ENSG00000004534,unsteered,platy_not_human,5,174.0,19,44.1237430668364,42.52873563218391,80.46586011675454,54.83706655260651,96.4367816091954,14.162343215638822,29.96139985119758,20.25511677677099,25.234857637403728,7.030868205071306,42.01468849020396,50.78402123495714,41.54022988505747,95.8,42.6,29.4
ENSG00000004534,unsteered,private,5,64.0,19,44.32785783536048,42.1875,79.71238990499462,55.572799353855245,95.3125,15.516880820564714,28.810977014795764,20.577686880383183,26.073277136941737,0.0,42.97251306893962,50.0,43.05555555555556,40.6,11.6,8.8
ENSG00000004534,unsteered,shared_not_private,5,110.0,19,44.02144485216254,42.72727272727273,80.89540398145581,54.4454913727398,97.0909090909091,10.963550366341076,33.057894485821464,20.0586078433019,25.005269305322702,11.046824137284371,41.329966329966325,51.07123655913979,40.80952380952381,55.2,31.0,20.6
ENSG00000005175,add_a0.5,platy_not_human,5,215.0,21,42.5490075124262,41.20930232558139,79.17949474877679,53.66160537580511,96.93023255813952,11.062225869553751,31.486781642872444,24.757579765088384,31.387412605514648,9.78864650515206,32.33665848714393,55.19490682238326,48.31703131703132,104.0,68.0,36.4
ENSG00000005175,add_a0.5,private,5,66.0,21,44.637508325008326,43.33333333333333,79.52797896547897,55.87875611460517,97.27272727272728,14.42960116963228,30.207907155376045,19.84220640470641,25.51134225662528,0.0,32.82556659027247,68.54545454545455,51.63157894736842,33.6,10.8,19.8
ENSG00000005175,add_a0.5,shared_not_private,5,149.0,21,41.62376421692664,40.26845637583893,79.04061495255209,52.578616071063024,96.7785234899329,8.069608140687333,33.55415607623931,26.924992753186054,34.18913038465067,14.146561495274463,32.108851174680936,52.5967004941289,44.338235294117645,70.4,57.2,16.6
ENSG00000005175,add_a0.5_L24,platy_not_human,5,215.0,21,38.98043938683749,38.04651162790698,79.11968994670416,49.28634547734693,97.58139534883722,9.253488267760485,29.726951119077007,24.50170564033123,31.100774421335625,9.91359825009114,29.058784532314483,50.613688953842406,45.87129987129987,104.8,68.8,36.2
ENSG00000005175,add_a0.5_L24,private,5,66.0,21,32.5,31.515151515151512,74.6875,43.48712066386838,96.96969696969695,6.763291855203621,25.73670814479638,25.0,33.58687702031167,0.0,23.44028520499109,41.81818181818182,43.0,33.4,10.6,20.0
ENSG00000005175,add_a0.5_L24,shared_not_private,5,149.0,21,41.82120336719163,40.939597315436245,81.06874941757525,51.57026405741821,97.8523489932886,8.578145428868282,33.24305793832334,24.28245270711024,30.164125400291407,14.265057621222004,31.693494299128098,52.25599064874342,49.33333333333333,71.4,58.2,16.2
ENSG00000005175,add_a1.0,platy_not_human,5,215.0,21,43.63826354204895,41.86046511627907,79.20414023596878,54.98581272423375,95.81395348837208,12.300933249410198,31.337330292638747,24.28324305699551,30.70104074622152,9.807928373889393,40.920355984929,48.12563966981219,42.8346490111196,105.2,66.0,34.8
ENSG00000005175,add_a1.0,private,5,66.0,21,43.48359279609279,41.51515151515152,78.84363553113553,55.34958137100993,95.45454545454544,14.150552521852484,29.33304027424031,21.16246947496948,27.19827315541601,0.0,39.704831932773104,52.20202020202021,45.14654282765738,34.2,10.4,18.4
ENSG00000005175,add_a1.0,shared_not_private,5,149.0,21,43.68967733324085,42.013422818791945,79.40370459057047,54.79150837357734,95.97315436241612,8.911627572350076,34.77804976089077,25.61012299913794,32.47394973136027,14.127996666204638,41.55945646747934,47.42431423748412,40.0,71.0,55.6,16.4
ENSG00000005175,add_a1.0_L24,platy_not_human,5,215.0,21,45.23973833184359,43.16279069767442,79.53736964789596,56.9016576919016,95.53488372093022,13.873097516604812,31.36664081523878,25.03321064900012,31.54743407751538,9.9378682720788,36.43459993529393,56.524064171122994,49.40981240981241,103.4,67.6,34.4
ENSG00000005175,add_a1.0_L24,private,5,66.0,21,43.120017944512206,40.60606060606061,74.24721369390588,57.67989417989418,94.24242424242424,12.969966130181792,30.15005181433041,26.08763370764464,35.966931216931215,0.0,33.689803634063594,62.72727272727273,47.96732026143791,32.8,10.8,18.6
ENSG00000005175,add_a1.0_L24,shared_not_private,5,149.0,21,46.11638068628592,44.29530201342281,81.82802822298444,56.43334697950515,96.10738255033556,10.391115145426529,35.72526554085938,24.59142187278902,30.068733147891606,14.24897705759825,37.64308804278453,55.30075187969925,50.27450980392157,70.6,56.8,15.8
ENSG00000005175,add_a2.0,platy_not_human,5,215.0,21,48.31424404599138,46.97674418604651,83.84469445421045,57.66606866211295,97.30232558139537,14.72769461021806,33.58654943577332,19.113884656952745,22.83151266064803,9.561532351524148,55.38655128310726,39.23662925869285,44.36507936507936,106.4,67.2,35.6
ENSG00000005175,add_a2.0,private,5,66.0,21,48.77356557377049,47.27272727272727,83.92142181588903,58.41390091390092,96.96969696969695,15.71721467598906,33.05635089778143,16.07377049180328,19.94853294853295,0.0,51.04147465437788,50.36363636363636,44.21052631578947,34.2,10.8,19.0
ENSG00000005175,add_a2.0,shared_not_private,5,149.0,21,48.08750127686514,46.84563758389262,83.74364222992317,57.397477327410606,97.4496644295302,11.642167396504782,36.445333880360366,20.51179090196758,24.54141204855306,13.774185975560496,57.42534353763372,37.142401021711365,44.48529411764706,72.2,56.4,16.6
